kudos_id,week_number,date,giver_id,giver_name,giver_dept,recipient_id,recipient_name,recipient_dept,category,message,giver_points,recipient_points,company
K003353,33,2026-08-20,1255,Wei Chan,Sales,1088,Nadia Karim,Retail,Integrity,Always does the right thing even when no one is watching.,10,15,MM Group
K003354,33,2026-08-20,1255,Wei Chan,Sales,1386,Suresh Ibrahim,Enterprise,Mentoring,The team learns so much just by working alongside them.,10,15,MM Group
K003355,37,2026-09-17,1255,Wei Chan,Sales,1084,Siti Kumar,Retail,Leadership,Stepped up without being asked and made a real difference.,10,15,MM Group
K003356,37,2026-09-15,1255,Wei Chan,Sales,1044,Ravi Goh,Retail,Leadership,Showed real leadership when it mattered most.,10,15,MM Group
K003357,40,2026-10-06,1255,Wei Chan,Sales,1244,Amelia Chong,Sales,Problem Solving,Found the root cause when everyone else was looking at symptoms.,10,15,MM Group
K003358,40,2026-10-06,1255,Wei Chan,Sales,1393,Natasha Goh,Enterprise,Problem Solving,Quick thinking under pressure saved the day.,10,15,MM Group
K003359,4,2026-01-27,1256,Elaine Wong,Sales,1268,Rina Lim,Sales,Problem Solving,Quick thinking under pressure saved the day.,10,15,MM Group
K003360,4,2026-01-30,1256,Elaine Wong,Sales,1355,Joanne Kumar,Marketing,Going Above and Beyond,Stayed late to make sure the deadline was met — thank you.,10,15,MM Group
K003361,4,2026-01-28,1256,Elaine Wong,Sales,1183,Christopher Hassan,Technology,Going Above and Beyond,Stayed late to make sure the deadline was met — thank you.,10,15,MM Group
K003362,7,2026-02-20,1256,Elaine Wong,Sales,1194,Priya Abdullah,Technology,Mentoring,Has been an incredible mentor to new joiners on the team.,10,15,MM Group
K003363,7,2026-02-19,1256,Elaine Wong,Sales,1289,Vivian Singh,Sales,Leadership,Showed real leadership when it mattered most.,10,15,MM Group
K003364,7,2026-02-18,1256,Elaine Wong,Sales,1219,Ivan Ali,Technology,Integrity,Always does the right thing even when no one is watching.,10,15,MM Group
K003365,13,2026-03-31,1256,Elaine Wong,Sales,1029,Amelia Chua,Retail,Integrity,Handled a difficult situation with complete professionalism.,10,15,MM Group
K003366,14,2026-04-08,1256,Elaine Wong,Sales,1447,Christopher Bakar,Finance,Customer Focus,Went the extra mile for the client and it showed.,10,15,MM Group
K003367,14,2026-04-08,1256,Elaine Wong,Sales,1351,Nurul Ali,Marketing,Customer Focus,Went the extra mile for the client and it showed.,10,15,MM Group
K003368,14,2026-04-08,1256,Elaine Wong,Sales,1340,Hafiz Ibrahim,Marketing,Problem Solving,Quick thinking under pressure saved the day.,10,15,MM Group
K003369,20,2026-05-20,1256,Elaine Wong,Sales,1252,Ivan Ng,Sales,Going Above and Beyond,Stayed late to make sure the deadline was met — thank you.,10,15,MM Group
K003370,34,2026-08-26,1256,Elaine Wong,Sales,1023,Nadia Malik,Retail,Mentoring,The team learns so much just by working alongside them.,10,15,MM Group
K003371,34,2026-08-25,1256,Elaine Wong,Sales,1264,Ravi Teh,Sales,Problem Solving,Solved a problem that had been blocking the team for weeks.,10,15,MM Group
K003372,34,2026-08-27,1256,Elaine Wong,Sales,1335,Christopher Ismail,Marketing,Customer Focus,Outstanding customer handling — the feedback was glowing.,10,15,MM Group
K003373,44,2026-11-03,1256,Elaine Wong,Sales,1387,Ganesh Kumar,Enterprise,Problem Solving,Solved a problem that had been blocking the team for weeks.,10,15,MM Group
K003374,44,2026-11-06,1256,Elaine Wong,Sales,1004,Shirley Chan,Retail,Mentoring,The team learns so much just by working alongside them.,10,15,MM Group
K003375,44,2026-11-05,1256,Elaine Wong,Sales,1265,Pamela Aziz,Sales,Going Above and Beyond,Stayed late to make sure the deadline was met — thank you.,10,15,MM Group
K003376,3,2026-01-20,1257,Hafiz Ibrahim,Sales,1131,Rajesh Soh,Technology,Problem Solving,Found the root cause when everyone else was looking at symptoms.,10,15,MM Group
K003377,3,2026-01-20,1257,Hafiz Ibrahim,Sales,1277,Azlan Karim,Sales,Going Above and Beyond,Stayed late to make sure the deadline was met — thank you.,10,15,MM Group
K003378,3,2026-01-23,1257,Hafiz Ibrahim,Sales,1243,Grace Abdullah,Sales,Teamwork,Made the whole project easier with great collaboration.,10,15,MM Group
K003379,9,2026-03-02,1257,Hafiz Ibrahim,Sales,1057,Joanne Kumar,Retail,Leadership,Showed real leadership when it mattered most.,10,15,MM Group
K003380,11,2026-03-16,1257,Hafiz Ibrahim,Sales,1270,Wei Singh,Sales,Leadership,Stepped up without being asked and made a real difference.,10,15,MM Group
K003381,11,2026-03-18,1257,Hafiz Ibrahim,Sales,1242,Priya Aziz,Sales,Mentoring,"Patient, generous with knowledge, and always makes time to help.",10,15,MM Group
K003382,19,2026-05-11,1257,Hafiz Ibrahim,Sales,1016,Farid Ibrahim,Retail,Teamwork,Goes out of their way to help colleagues succeed.,10,15,MM Group
K003383,19,2026-05-11,1257,Hafiz Ibrahim,Sales,1451,Rina Patel,HR,Teamwork,Always steps up to support the team — true team player.,10,15,MM Group
K003384,21,2026-05-25,1257,Hafiz Ibrahim,Sales,1352,Elaine Nair,Marketing,Problem Solving,Solved a problem that had been blocking the team for weeks.,10,15,MM Group
K003385,23,2026-06-12,1257,Hafiz Ibrahim,Sales,1004,Shirley Chan,Retail,Problem Solving,Found the root cause when everyone else was looking at symptoms.,10,15,MM Group
K003386,23,2026-06-12,1257,Hafiz Ibrahim,Sales,1245,Zara Nair,Sales,Teamwork,Goes out of their way to help colleagues succeed.,10,15,MM Group
K003387,23,2026-06-09,1257,Hafiz Ibrahim,Sales,1020,Lily Lim,Retail,Teamwork,Made the whole project easier with great collaboration.,10,15,MM Group
K003388,34,2026-08-26,1257,Hafiz Ibrahim,Sales,1303,Vivian Ali,Marketing,Going Above and Beyond,Stayed late to make sure the deadline was met — thank you.,10,15,MM Group
K003389,34,2026-08-24,1257,Hafiz Ibrahim,Sales,1433,Prakash Ismail,Finance,Leadership,Kept the team focused and motivated during a challenging week.,10,15,MM Group
K003390,35,2026-08-31,1257,Hafiz Ibrahim,Sales,1319,Farid Chua,Marketing,Integrity,Handled a difficult situation with complete professionalism.,10,15,MM Group
K003391,42,2026-10-23,1257,Hafiz Ibrahim,Sales,1475,Jason Hamid,Legal,Innovation,Found a smarter way to do something we had been doing wrong for years.,10,15,MM Group
K003392,42,2026-10-22,1257,Hafiz Ibrahim,Sales,1400,Christopher Rahman,Enterprise,Customer Focus,"Always puts the customer first, even under pressure.",10,15,MM Group
K003393,43,2026-10-28,1257,Hafiz Ibrahim,Sales,1232,Hafiz Hamid,Sales,Mentoring,"Patient, generous with knowledge, and always makes time to help.",10,15,MM Group
K003394,43,2026-10-27,1257,Hafiz Ibrahim,Sales,1043,Natasha Chong,Retail,Problem Solving,Quick thinking under pressure saved the day.,10,15,MM Group
K003395,44,2026-11-06,1257,Hafiz Ibrahim,Sales,1166,Azlan Pillai,Technology,Going Above and Beyond,Exceptional effort this week — the results speak for themselves.,10,15,MM Group
K003396,44,2026-11-02,1257,Hafiz Ibrahim,Sales,1420,Natasha Bakar,Finance,Going Above and Beyond,Did far more than was asked and never complained once.,10,15,MM Group
K003397,44,2026-11-02,1257,Hafiz Ibrahim,Sales,1218,Farid Ismail,Technology,Customer Focus,Outstanding customer handling — the feedback was glowing.,10,15,MM Group
K003398,48,2026-11-30,1257,Hafiz Ibrahim,Sales,1204,Natasha Ali,Technology,Innovation,Incredible creative thinking on a tough problem this week.,10,15,MM Group
K003399,48,2026-11-30,1257,Hafiz Ibrahim,Sales,1481,Michelle Ooi,Legal,Integrity,Always does the right thing even when no one is watching.,10,15,MM Group
K003400,48,2026-12-02,1257,Hafiz Ibrahim,Sales,1470,Hafiz Chan,Legal,Innovation,Found a smarter way to do something we had been doing wrong for years.,10,15,MM Group
K003401,51,2026-12-22,1257,Hafiz Ibrahim,Sales,1008,Prakash Patel,Retail,Innovation,Incredible creative thinking on a tough problem this week.,10,15,MM Group
K003402,51,2026-12-23,1257,Hafiz Ibrahim,Sales,1328,Nelson Bakar,Marketing,Customer Focus,Outstanding customer handling — the feedback was glowing.,10,15,MM Group
K003403,51,2026-12-22,1257,Hafiz Ibrahim,Sales,1299,Natasha Ibrahim,Sales,Innovation,Brought a fresh perspective that completely changed our approach.,10,15,MM Group
K003404,2,2026-01-14,1258,Harish Pillai,Sales,1390,Mohamed Bakar,Enterprise,Customer Focus,"Always puts the customer first, even under pressure.",10,15,MM Group
K003405,4,2026-01-26,1258,Harish Pillai,Sales,1014,Sarah Lee,Retail,Innovation,Incredible creative thinking on a tough problem this week.,10,15,MM Group
K003406,4,2026-01-28,1258,Harish Pillai,Sales,1338,Mei Aziz,Marketing,Integrity,Transparent and honest throughout a tricky project.,10,15,MM Group
K003407,11,2026-03-19,1258,Harish Pillai,Sales,1079,Fatimah Soh,Retail,Teamwork,Goes out of their way to help colleagues succeed.,10,15,MM Group
K003408,11,2026-03-18,1258,Harish Pillai,Sales,1183,Christopher Hassan,Technology,Integrity,Transparent and honest throughout a tricky project.,10,15,MM Group
K003409,13,2026-04-03,1258,Harish Pillai,Sales,1374,Ahmad Pillai,Enterprise,Integrity,Transparent and honest throughout a tricky project.,10,15,MM Group
K003410,14,2026-04-08,1258,Harish Pillai,Sales,1265,Pamela Aziz,Sales,Leadership,Kept the team focused and motivated during a challenging week.,10,15,MM Group
K003411,14,2026-04-09,1258,Harish Pillai,Sales,1408,Hafiz Lee,Enterprise,Going Above and Beyond,Exceptional effort this week — the results speak for themselves.,10,15,MM Group
K003412,14,2026-04-07,1258,Harish Pillai,Sales,1096,Prakash Bakar,Retail,Teamwork,Goes out of their way to help colleagues succeed.,10,15,MM Group
K003413,18,2026-05-08,1258,Harish Pillai,Sales,1058,Suresh Teh,Retail,Customer Focus,Went the extra mile for the client and it showed.,10,15,MM Group
K003414,18,2026-05-06,1258,Harish Pillai,Sales,1488,Grace Chan,Corporate Affairs,Integrity,Handled a difficult situation with complete professionalism.,10,15,MM Group
K003415,22,2026-06-05,1258,Harish Pillai,Sales,1115,Harish Yusof,Retail,Problem Solving,Quick thinking under pressure saved the day.,10,15,MM Group
K003416,22,2026-06-03,1258,Harish Pillai,Sales,1112,Hafiz Ooi,Retail,Integrity,Always does the right thing even when no one is watching.,10,15,MM Group
K003417,25,2026-06-24,1258,Harish Pillai,Sales,1442,Harish Karim,Finance,Integrity,Always does the right thing even when no one is watching.,10,15,MM Group
K003418,25,2026-06-23,1258,Harish Pillai,Sales,1097,Jason Patel,Retail,Leadership,Kept the team focused and motivated during a challenging week.,10,15,MM Group
K003419,38,2026-09-22,1258,Harish Pillai,Sales,1270,Wei Singh,Sales,Leadership,Stepped up without being asked and made a real difference.,10,15,MM Group
K003420,38,2026-09-25,1258,Harish Pillai,Sales,1225,Yazid Patel,Sales,Integrity,Transparent and honest throughout a tricky project.,10,15,MM Group
K003421,44,2026-11-04,1258,Harish Pillai,Sales,1062,Fatimah Soh,Retail,Customer Focus,Went the extra mile for the client and it showed.,10,15,MM Group
K003422,44,2026-11-06,1258,Harish Pillai,Sales,1223,Diana Ali,Sales,Leadership,Stepped up without being asked and made a real difference.,10,15,MM Group
K003423,3,2026-01-23,1259,Pamela Chua,Sales,1383,Shankar Ooi,Enterprise,Going Above and Beyond,Exceptional effort this week — the results speak for themselves.,10,15,MM Group
K003424,3,2026-01-21,1259,Pamela Chua,Sales,1278,Hafiz Goh,Sales,Innovation,Brought a fresh perspective that completely changed our approach.,10,15,MM Group
K003425,15,2026-04-13,1259,Pamela Chua,Sales,1091,Aisha Soh,Retail,Going Above and Beyond,Did far more than was asked and never complained once.,10,15,MM Group
K003426,15,2026-04-13,1259,Pamela Chua,Sales,1497,Shirley Yap,Corporate Affairs,Mentoring,The team learns so much just by working alongside them.,10,15,MM Group
K003427,17,2026-04-27,1259,Pamela Chua,Sales,1012,Ganesh Yap,Retail,Customer Focus,Went the extra mile for the client and it showed.,10,15,MM Group
K003428,24,2026-06-19,1259,Pamela Chua,Sales,1113,Prakash Yusof,Retail,Leadership,Showed real leadership when it mattered most.,10,15,MM Group
K003429,24,2026-06-19,1259,Pamela Chua,Sales,1156,Sarah Abdullah,Technology,Mentoring,The team learns so much just by working alongside them.,10,15,MM Group
K003430,29,2026-07-24,1259,Pamela Chua,Sales,1021,Jason Tan,Retail,Leadership,Stepped up without being asked and made a real difference.,10,15,MM Group
K003431,29,2026-07-22,1259,Pamela Chua,Sales,1155,Michelle Patel,Technology,Integrity,Transparent and honest throughout a tricky project.,10,15,MM Group
K003432,29,2026-07-20,1259,Pamela Chua,Sales,1375,Ganesh Ong,Enterprise,Leadership,Stepped up without being asked and made a real difference.,10,15,MM Group
K003433,32,2026-08-10,1259,Pamela Chua,Sales,1085,Natasha Karim,Retail,Mentoring,Has been an incredible mentor to new joiners on the team.,10,15,MM Group
K003434,32,2026-08-14,1259,Pamela Chua,Sales,1284,Rina Soh,Sales,Innovation,Brought a fresh perspective that completely changed our approach.,10,15,MM Group
K003435,32,2026-08-10,1259,Pamela Chua,Sales,1285,Lily Teh,Sales,Mentoring,Has been an incredible mentor to new joiners on the team.,10,15,MM Group
K003436,34,2026-08-27,1259,Pamela Chua,Sales,1125,Grace Soh,Technology,Problem Solving,Solved a problem that had been blocking the team for weeks.,10,15,MM Group
K003437,34,2026-08-28,1259,Pamela Chua,Sales,1310,Farid Ng,Marketing,Problem Solving,Quick thinking under pressure saved the day.,10,15,MM Group
K003438,34,2026-08-28,1259,Pamela Chua,Sales,1258,Harish Pillai,Sales,Going Above and Beyond,Did far more than was asked and never complained once.,10,15,MM Group
K003439,40,2026-10-09,1259,Pamela Chua,Sales,1208,Rina Chong,Technology,Leadership,Showed real leadership when it mattered most.,10,15,MM Group
K003440,41,2026-10-13,1259,Pamela Chua,Sales,1448,Azlan Hassan,Finance,Mentoring,"Patient, generous with knowledge, and always makes time to help.",10,15,MM Group
K003441,3,2026-01-20,1260,Wendy Karim,Sales,1494,Siti Hassan,Corporate Affairs,Integrity,Handled a difficult situation with complete professionalism.,10,15,MM Group
K003442,28,2026-07-14,1260,Wendy Karim,Sales,1044,Ravi Goh,Retail,Leadership,Stepped up without being asked and made a real difference.,10,15,MM Group
K003443,28,2026-07-13,1260,Wendy Karim,Sales,1477,Harish Singh,Legal,Mentoring,Has been an incredible mentor to new joiners on the team.,10,15,MM Group
K003444,29,2026-07-24,1260,Wendy Karim,Sales,1219,Ivan Ali,Technology,Innovation,Brought a fresh perspective that completely changed our approach.,10,15,MM Group
K003445,41,2026-10-12,1260,Wendy Karim,Sales,1074,Terry Nair,Retail,Mentoring,"Patient, generous with knowledge, and always makes time to help.",10,15,MM Group
K003446,46,2026-11-18,1260,Wendy Karim,Sales,1475,Jason Hamid,Legal,Problem Solving,Quick thinking under pressure saved the day.,10,15,MM Group
K003447,46,2026-11-19,1260,Wendy Karim,Sales,1332,Zara Goh,Marketing,Leadership,Kept the team focused and motivated during a challenging week.,10,15,MM Group
K003448,47,2026-11-25,1260,Wendy Karim,Sales,1052,Lily Goh,Retail,Customer Focus,"Always puts the customer first, even under pressure.",10,15,MM Group
K003449,47,2026-11-24,1260,Wendy Karim,Sales,1345,Harish Aziz,Marketing,Leadership,Stepped up without being asked and made a real difference.,10,15,MM Group
K003450,49,2026-12-07,1260,Wendy Karim,Sales,1317,Suresh Ismail,Marketing,Integrity,Handled a difficult situation with complete professionalism.,10,15,MM Group
K003451,49,2026-12-07,1260,Wendy Karim,Sales,1378,Sarah Tan,Enterprise,Problem Solving,Found the root cause when everyone else was looking at symptoms.,10,15,MM Group
K003452,49,2026-12-08,1260,Wendy Karim,Sales,1177,Christopher Kumar,Technology,Going Above and Beyond,Stayed late to make sure the deadline was met — thank you.,10,15,MM Group
K003453,2,2026-01-15,1261,Daniel Rahman,Sales,1138,Hafiz Wong,Technology,Going Above and Beyond,Did far more than was asked and never complained once.,10,15,MM Group
K003454,2,2026-01-15,1261,Daniel Rahman,Sales,1361,Eugene Ong,Marketing,Mentoring,"Patient, generous with knowledge, and always makes time to help.",10,15,MM Group
K003455,7,2026-02-18,1261,Daniel Rahman,Sales,1118,Sarah Chan,Retail,Going Above and Beyond,Stayed late to make sure the deadline was met — thank you.,10,15,MM Group
K003456,7,2026-02-18,1261,Daniel Rahman,Sales,1141,Terry Wong,Technology,Leadership,Stepped up without being asked and made a real difference.,10,15,MM Group
K003457,12,2026-03-25,1261,Daniel Rahman,Sales,1156,Sarah Abdullah,Technology,Going Above and Beyond,Did far more than was asked and never complained once.,10,15,MM Group
K003458,12,2026-03-25,1261,Daniel Rahman,Sales,1440,Diana Ibrahim,Finance,Teamwork,Goes out of their way to help colleagues succeed.,10,15,MM Group
K003459,17,2026-05-01,1261,Daniel Rahman,Sales,1334,Ivan Kumar,Marketing,Leadership,Kept the team focused and motivated during a challenging week.,10,15,MM Group
K003460,17,2026-04-28,1261,Daniel Rahman,Sales,1287,Grace Tan,Sales,Teamwork,Goes out of their way to help colleagues succeed.,10,15,MM Group
K003461,20,2026-05-18,1261,Daniel Rahman,Sales,1331,Hafiz Teh,Marketing,Going Above and Beyond,Exceptional effort this week — the results speak for themselves.,10,15,MM Group
